@relation 'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27'

@attribute snake_posX numeric
@attribute snake_posY numeric
@attribute food_posX numeric
@attribute food_posY numeric
@attribute good_move {RIGHT,LEFT,UP,DOWN}
@attribute previous_direction {1,2,3,4}
@attribute x_rel_pos {RIGHT,LEFT,SAME}
@attribute y_rel_pos {UP,DOWN,SAME}
@attribute direction {1,2,3,4}

@data
260,110,310,100,UP,3,RIGHT,UP,4
260,100,310,100,RIGHT,4,RIGHT,SAME,1
270,100,310,100,RIGHT,1,RIGHT,SAME,2
280,100,310,100,RIGHT,1,RIGHT,SAME,2
290,100,310,100,RIGHT,1,RIGHT,SAME,2
300,100,310,100,RIGHT,1,RIGHT,SAME,2
310,100,110,450,DOWN,1,LEFT,DOWN,2
320,100,110,450,DOWN,1,LEFT,DOWN,2
330,100,110,450,DOWN,1,LEFT,DOWN,2
340,100,110,450,DOWN,1,LEFT,DOWN,2
340,110,110,450,LEFT,2,LEFT,DOWN,3
340,120,110,450,LEFT,2,LEFT,DOWN,3
340,130,110,450,LEFT,2,LEFT,DOWN,3
340,140,110,450,LEFT,2,LEFT,DOWN,3
340,150,110,450,LEFT,2,LEFT,DOWN,3
340,160,110,450,LEFT,2,LEFT,DOWN,3
340,170,110,450,LEFT,2,LEFT,DOWN,3
340,180,110,450,LEFT,2,LEFT,DOWN,3
340,190,110,450,LEFT,2,LEFT,DOWN,3
340,200,110,450,LEFT,2,LEFT,DOWN,3
340,210,110,450,LEFT,2,LEFT,DOWN,3
340,220,110,450,LEFT,2,LEFT,DOWN,3
340,230,110,450,LEFT,2,LEFT,DOWN,3
340,240,110,450,LEFT,2,LEFT,DOWN,3
340,250,110,450,LEFT,2,LEFT,DOWN,3
340,260,110,450,LEFT,2,LEFT,DOWN,3
340,270,110,450,LEFT,2,LEFT,DOWN,3
340,280,110,450,LEFT,2,LEFT,DOWN,3
340,290,110,450,LEFT,2,LEFT,DOWN,3
340,300,110,450,LEFT,2,LEFT,DOWN,3
340,310,110,450,LEFT,2,LEFT,DOWN,3
340,320,110,450,LEFT,2,LEFT,DOWN,3
340,330,110,450,LEFT,2,LEFT,DOWN,3
340,340,110,450,LEFT,2,LEFT,DOWN,3
340,350,110,450,LEFT,2,LEFT,DOWN,3
340,360,110,450,LEFT,2,LEFT,DOWN,3
340,370,110,450,LEFT,2,LEFT,DOWN,3
340,380,110,450,LEFT,2,LEFT,DOWN,3
340,390,110,450,LEFT,2,LEFT,DOWN,3
340,400,110,450,LEFT,2,LEFT,DOWN,3
340,410,110,450,LEFT,2,LEFT,DOWN,3
340,420,110,450,LEFT,2,LEFT,DOWN,3
340,430,110,450,LEFT,2,LEFT,DOWN,3
340,440,110,450,LEFT,2,LEFT,DOWN,3
330,440,110,450,LEFT,3,LEFT,DOWN,4
320,440,110,450,LEFT,3,LEFT,DOWN,4
310,440,110,450,LEFT,3,LEFT,DOWN,4
300,440,110,450,LEFT,3,LEFT,DOWN,4
290,440,110,450,LEFT,3,LEFT,DOWN,4
280,440,110,450,LEFT,3,LEFT,DOWN,4
270,440,110,450,LEFT,3,LEFT,DOWN,4
260,440,110,450,LEFT,3,LEFT,DOWN,4
250,440,110,450,LEFT,3,LEFT,DOWN,4
240,440,110,450,LEFT,3,LEFT,DOWN,4
240,450,110,450,LEFT,4,LEFT,SAME,3
230,450,110,450,LEFT,3,LEFT,SAME,4
220,450,110,450,LEFT,3,LEFT,SAME,4
210,450,110,450,LEFT,3,LEFT,SAME,4
200,450,110,450,LEFT,3,LEFT,SAME,4
190,450,110,450,LEFT,3,LEFT,SAME,4
180,450,110,450,LEFT,3,LEFT,SAME,4
170,450,110,450,LEFT,3,LEFT,SAME,4
160,450,110,450,LEFT,3,LEFT,SAME,4
150,450,110,450,LEFT,3,LEFT,SAME,4
140,450,110,450,LEFT,3,LEFT,SAME,4
130,450,110,450,LEFT,3,LEFT,SAME,4
120,450,110,450,LEFT,3,LEFT,SAME,4
110,450,430,230,UP,3,RIGHT,UP,4
110,440,430,230,RIGHT,4,RIGHT,UP,1
110,430,430,230,RIGHT,4,RIGHT,UP,1
110,420,430,230,RIGHT,4,RIGHT,UP,1
110,410,430,230,RIGHT,4,RIGHT,UP,1
110,400,430,230,RIGHT,4,RIGHT,UP,1
110,390,430,230,RIGHT,4,RIGHT,UP,1
110,380,430,230,RIGHT,4,RIGHT,UP,1
110,370,430,230,RIGHT,4,RIGHT,UP,1
110,360,430,230,RIGHT,4,RIGHT,UP,1
110,350,430,230,RIGHT,4,RIGHT,UP,1
110,340,430,230,RIGHT,4,RIGHT,UP,1
110,330,430,230,RIGHT,4,RIGHT,UP,1
110,320,430,230,RIGHT,4,RIGHT,UP,1
110,310,430,230,RIGHT,4,RIGHT,UP,1
110,300,430,230,RIGHT,4,RIGHT,UP,1
110,290,430,230,RIGHT,4,RIGHT,UP,1
110,280,430,230,RIGHT,4,RIGHT,UP,1
110,270,430,230,RIGHT,4,RIGHT,UP,1
110,260,430,230,RIGHT,4,RIGHT,UP,1
110,250,430,230,RIGHT,4,RIGHT,UP,1
110,240,430,230,RIGHT,4,RIGHT,UP,1
110,230,430,230,RIGHT,4,RIGHT,SAME,1
120,230,430,230,RIGHT,1,RIGHT,SAME,2
130,230,430,230,RIGHT,1,RIGHT,SAME,2
140,230,430,230,RIGHT,1,RIGHT,SAME,2
150,230,430,230,RIGHT,1,RIGHT,SAME,2
160,230,430,230,RIGHT,1,RIGHT,SAME,2
170,230,430,230,RIGHT,1,RIGHT,SAME,2
180,230,430,230,RIGHT,1,RIGHT,SAME,2
190,230,430,230,RIGHT,1,RIGHT,SAME,2
200,230,430,230,RIGHT,1,RIGHT,SAME,2
210,230,430,230,RIGHT,1,RIGHT,SAME,2
220,230,430,230,RIGHT,1,RIGHT,SAME,2
230,230,430,230,RIGHT,1,RIGHT,SAME,2
240,230,430,230,RIGHT,1,RIGHT,SAME,2
250,230,430,230,RIGHT,1,RIGHT,SAME,2
260,230,430,230,RIGHT,1,RIGHT,SAME,2
270,230,430,230,RIGHT,1,RIGHT,SAME,2
280,230,430,230,RIGHT,1,RIGHT,SAME,2
290,230,430,230,RIGHT,1,RIGHT,SAME,2
300,230,430,230,RIGHT,1,RIGHT,SAME,2
310,230,430,230,RIGHT,1,RIGHT,SAME,2
320,230,430,230,RIGHT,1,RIGHT,SAME,2
330,230,430,230,RIGHT,1,RIGHT,SAME,2
340,230,430,230,RIGHT,1,RIGHT,SAME,2
350,230,430,230,RIGHT,1,RIGHT,SAME,2
360,230,430,230,RIGHT,1,RIGHT,SAME,2
370,230,430,230,RIGHT,1,RIGHT,SAME,2
380,230,430,230,RIGHT,1,RIGHT,SAME,2
390,230,430,230,RIGHT,1,RIGHT,SAME,2
400,230,430,230,RIGHT,1,RIGHT,SAME,2
410,230,430,230,RIGHT,1,RIGHT,SAME,2
420,230,430,230,RIGHT,1,RIGHT,SAME,2
430,230,300,150,UP,1,LEFT,UP,2
430,240,300,150,LEFT,2,LEFT,UP,3
430,250,300,150,LEFT,2,LEFT,UP,3
430,260,300,150,LEFT,2,LEFT,UP,3
430,270,300,150,LEFT,2,LEFT,UP,3
430,280,300,150,LEFT,2,LEFT,UP,3
420,280,300,150,LEFT,3,LEFT,UP,4
410,280,300,150,LEFT,3,LEFT,UP,4
400,280,300,150,LEFT,3,LEFT,UP,4
390,280,300,150,LEFT,3,LEFT,UP,4
380,280,300,150,LEFT,3,LEFT,UP,4
370,280,300,150,LEFT,3,LEFT,UP,4
360,280,300,150,LEFT,3,LEFT,UP,4
350,280,300,150,LEFT,3,LEFT,UP,4
340,280,300,150,LEFT,3,LEFT,UP,4
330,280,300,150,LEFT,3,LEFT,UP,4
320,280,300,150,LEFT,3,LEFT,UP,4
310,280,300,150,LEFT,3,LEFT,UP,4
300,280,300,150,UP,3,SAME,UP,4
300,270,300,150,UP,4,SAME,UP,1
300,260,300,150,UP,4,SAME,UP,1
300,250,300,150,UP,4,SAME,UP,1
300,240,300,150,UP,4,SAME,UP,1
300,230,300,150,UP,4,SAME,UP,1
300,220,300,150,UP,4,SAME,UP,1
300,210,300,150,UP,4,SAME,UP,1
300,200,300,150,UP,4,SAME,UP,1
300,190,300,150,UP,4,SAME,UP,1
300,180,300,150,UP,4,SAME,UP,1
300,170,300,150,UP,4,SAME,UP,1
300,160,300,150,UP,4,SAME,UP,1
300,150,320,260,RIGHT,4,RIGHT,DOWN,1
290,150,320,260,DOWN,1,RIGHT,DOWN,4
280,150,320,260,DOWN,1,RIGHT,DOWN,4
270,150,320,260,DOWN,1,RIGHT,DOWN,4
260,150,320,260,DOWN,1,RIGHT,DOWN,4
250,150,320,260,DOWN,1,RIGHT,DOWN,4
250,160,320,260,RIGHT,4,RIGHT,DOWN,3
250,170,320,260,RIGHT,4,RIGHT,DOWN,3
250,180,320,260,RIGHT,4,RIGHT,DOWN,3
250,190,320,260,RIGHT,4,RIGHT,DOWN,3
250,200,320,260,RIGHT,4,RIGHT,DOWN,3
250,210,320,260,RIGHT,4,RIGHT,DOWN,3
250,220,320,260,RIGHT,4,RIGHT,DOWN,3
250,230,320,260,RIGHT,4,RIGHT,DOWN,3
250,240,320,260,RIGHT,4,RIGHT,DOWN,3
250,250,320,260,RIGHT,4,RIGHT,DOWN,3
250,260,320,260,RIGHT,4,RIGHT,SAME,3
260,260,320,260,RIGHT,3,RIGHT,SAME,2
270,260,320,260,RIGHT,3,RIGHT,SAME,2
280,260,320,260,RIGHT,3,RIGHT,SAME,2
290,260,320,260,RIGHT,3,RIGHT,SAME,2
300,260,320,260,RIGHT,3,RIGHT,SAME,2
310,260,320,260,RIGHT,3,RIGHT,SAME,2
320,260,70,20,UP,3,LEFT,UP,2
330,260,70,20,UP,3,LEFT,UP,2
340,260,70,20,UP,3,LEFT,UP,2
340,250,70,20,LEFT,2,LEFT,UP,1
340,240,70,20,LEFT,2,LEFT,UP,1
340,230,70,20,LEFT,2,LEFT,UP,1
340,220,70,20,LEFT,2,LEFT,UP,1
340,210,70,20,LEFT,2,LEFT,UP,1
340,200,70,20,LEFT,2,LEFT,UP,1
340,190,70,20,LEFT,2,LEFT,UP,1
340,180,70,20,LEFT,2,LEFT,UP,1
340,170,70,20,LEFT,2,LEFT,UP,1
340,160,70,20,LEFT,2,LEFT,UP,1
340,150,70,20,LEFT,2,LEFT,UP,1
340,140,70,20,LEFT,2,LEFT,UP,1
340,130,70,20,LEFT,2,LEFT,UP,1
340,120,70,20,LEFT,2,LEFT,UP,1
340,110,70,20,LEFT,2,LEFT,UP,1
340,100,70,20,LEFT,2,LEFT,UP,1
340,90,70,20,LEFT,2,LEFT,UP,1
340,80,70,20,LEFT,2,LEFT,UP,1
340,70,70,20,LEFT,2,LEFT,UP,1
340,60,70,20,LEFT,2,LEFT,UP,1
340,50,70,20,LEFT,2,LEFT,UP,1
340,40,70,20,LEFT,2,LEFT,UP,1
340,30,70,20,LEFT,2,LEFT,UP,1
340,20,70,20,LEFT,2,LEFT,SAME,1
330,20,70,20,LEFT,1,LEFT,SAME,4
320,20,70,20,LEFT,1,LEFT,SAME,4
310,20,70,20,LEFT,1,LEFT,SAME,4
300,20,70,20,LEFT,1,LEFT,SAME,4
290,20,70,20,LEFT,1,LEFT,SAME,4
280,20,70,20,LEFT,1,LEFT,SAME,4
270,20,70,20,LEFT,1,LEFT,SAME,4
260,20,70,20,LEFT,1,LEFT,SAME,4
250,20,70,20,LEFT,1,LEFT,SAME,4
240,20,70,20,LEFT,1,LEFT,SAME,4
230,20,70,20,LEFT,1,LEFT,SAME,4
220,20,70,20,LEFT,1,LEFT,SAME,4
210,20,70,20,LEFT,1,LEFT,SAME,4
200,20,70,20,LEFT,1,LEFT,SAME,4
190,20,70,20,LEFT,1,LEFT,SAME,4
180,20,70,20,LEFT,1,LEFT,SAME,4
170,20,70,20,LEFT,1,LEFT,SAME,4
160,20,70,20,LEFT,1,LEFT,SAME,4
150,20,70,20,LEFT,1,LEFT,SAME,4
140,20,70,20,LEFT,1,LEFT,SAME,4
130,20,70,20,LEFT,1,LEFT,SAME,4
120,20,70,20,LEFT,1,LEFT,SAME,4
110,20,70,20,LEFT,1,LEFT,SAME,4
100,20,70,20,LEFT,1,LEFT,SAME,4
90,20,70,20,LEFT,1,LEFT,SAME,4
80,20,70,20,LEFT,1,LEFT,SAME,4
70,20,350,240,DOWN,1,RIGHT,DOWN,4
70,30,350,240,RIGHT,4,RIGHT,DOWN,3
70,40,350,240,RIGHT,4,RIGHT,DOWN,3
70,50,350,240,RIGHT,4,RIGHT,DOWN,3
70,60,350,240,RIGHT,4,RIGHT,DOWN,3
70,70,350,240,RIGHT,4,RIGHT,DOWN,3
70,80,350,240,RIGHT,4,RIGHT,DOWN,3
70,90,350,240,RIGHT,4,RIGHT,DOWN,3
70,100,350,240,RIGHT,4,RIGHT,DOWN,3
70,110,350,240,RIGHT,4,RIGHT,DOWN,3
70,120,350,240,RIGHT,4,RIGHT,DOWN,3
70,130,350,240,RIGHT,4,RIGHT,DOWN,3
70,140,350,240,RIGHT,4,RIGHT,DOWN,3
70,150,350,240,RIGHT,4,RIGHT,DOWN,3
70,160,350,240,RIGHT,4,RIGHT,DOWN,3
70,170,350,240,RIGHT,4,RIGHT,DOWN,3
70,180,350,240,RIGHT,4,RIGHT,DOWN,3
70,190,350,240,RIGHT,4,RIGHT,DOWN,3
70,200,350,240,RIGHT,4,RIGHT,DOWN,3
70,210,350,240,RIGHT,4,RIGHT,DOWN,3
70,220,350,240,RIGHT,4,RIGHT,DOWN,3
70,230,350,240,RIGHT,4,RIGHT,DOWN,3
80,230,350,240,RIGHT,3,RIGHT,DOWN,2
90,230,350,240,RIGHT,3,RIGHT,DOWN,2
100,230,350,240,RIGHT,3,RIGHT,DOWN,2
110,230,350,240,RIGHT,3,RIGHT,DOWN,2
120,230,350,240,RIGHT,3,RIGHT,DOWN,2
130,230,350,240,RIGHT,3,RIGHT,DOWN,2
140,230,350,240,RIGHT,3,RIGHT,DOWN,2
150,230,350,240,RIGHT,3,RIGHT,DOWN,2
160,230,350,240,RIGHT,3,RIGHT,DOWN,2
170,230,350,240,RIGHT,3,RIGHT,DOWN,2
180,230,350,240,RIGHT,3,RIGHT,DOWN,2
180,240,350,240,RIGHT,2,RIGHT,SAME,3
190,240,350,240,RIGHT,3,RIGHT,SAME,2
200,240,350,240,RIGHT,3,RIGHT,SAME,2
210,240,350,240,RIGHT,3,RIGHT,SAME,2
220,240,350,240,RIGHT,3,RIGHT,SAME,2
230,240,350,240,RIGHT,3,RIGHT,SAME,2
240,240,350,240,RIGHT,3,RIGHT,SAME,2
250,240,350,240,RIGHT,3,RIGHT,SAME,2
260,240,350,240,RIGHT,3,RIGHT,SAME,2
270,240,350,240,RIGHT,3,RIGHT,SAME,2
280,240,350,240,RIGHT,3,RIGHT,SAME,2
290,240,350,240,RIGHT,3,RIGHT,SAME,2
300,240,350,240,RIGHT,3,RIGHT,SAME,2
310,240,350,240,RIGHT,3,RIGHT,SAME,2
320,240,350,240,RIGHT,3,RIGHT,SAME,2
330,240,350,240,RIGHT,3,RIGHT,SAME,2
340,240,350,240,RIGHT,3,RIGHT,SAME,2
350,240,100,340,DOWN,3,LEFT,DOWN,2
360,240,100,340,DOWN,3,LEFT,DOWN,2
360,230,100,340,LEFT,2,LEFT,DOWN,1
360,220,100,340,LEFT,2,LEFT,DOWN,1
360,210,100,340,LEFT,2,LEFT,DOWN,1
360,200,100,340,LEFT,2,LEFT,DOWN,1
350,200,100,340,LEFT,1,LEFT,DOWN,4
340,200,100,340,LEFT,1,LEFT,DOWN,4
330,200,100,340,LEFT,1,LEFT,DOWN,4
330,210,100,340,LEFT,4,LEFT,DOWN,3
330,220,100,340,LEFT,4,LEFT,DOWN,3
330,230,100,340,LEFT,4,LEFT,DOWN,3
330,240,100,340,LEFT,4,LEFT,DOWN,3
330,250,100,340,LEFT,4,LEFT,DOWN,3
330,260,100,340,LEFT,4,LEFT,DOWN,3
330,270,100,340,LEFT,4,LEFT,DOWN,3
330,280,100,340,LEFT,4,LEFT,DOWN,3
330,290,100,340,LEFT,4,LEFT,DOWN,3
330,300,100,340,LEFT,4,LEFT,DOWN,3
330,310,100,340,LEFT,4,LEFT,DOWN,3
330,320,100,340,LEFT,4,LEFT,DOWN,3
330,330,100,340,LEFT,4,LEFT,DOWN,3
330,340,100,340,LEFT,4,LEFT,SAME,3
320,340,100,340,LEFT,3,LEFT,SAME,4
310,340,100,340,LEFT,3,LEFT,SAME,4
300,340,100,340,LEFT,3,LEFT,SAME,4
290,340,100,340,LEFT,3,LEFT,SAME,4
280,340,100,340,LEFT,3,LEFT,SAME,4
270,340,100,340,LEFT,3,LEFT,SAME,4
260,340,100,340,LEFT,3,LEFT,SAME,4
250,340,100,340,LEFT,3,LEFT,SAME,4
240,340,100,340,LEFT,3,LEFT,SAME,4
230,340,100,340,LEFT,3,LEFT,SAME,4
220,340,100,340,LEFT,3,LEFT,SAME,4
210,340,100,340,LEFT,3,LEFT,SAME,4
200,340,100,340,LEFT,3,LEFT,SAME,4
190,340,100,340,LEFT,3,LEFT,SAME,4
180,340,100,340,LEFT,3,LEFT,SAME,4
170,340,100,340,LEFT,3,LEFT,SAME,4
160,340,100,340,LEFT,3,LEFT,SAME,4
150,340,100,340,LEFT,3,LEFT,SAME,4
140,340,100,340,LEFT,3,LEFT,SAME,4
130,340,100,340,LEFT,3,LEFT,SAME,4
120,340,100,340,LEFT,3,LEFT,SAME,4
110,340,100,340,LEFT,3,LEFT,SAME,4
100,340,200,30,UP,3,RIGHT,UP,4
100,330,200,30,RIGHT,4,RIGHT,UP,1
100,320,200,30,RIGHT,4,RIGHT,UP,1
100,310,200,30,RIGHT,4,RIGHT,UP,1
100,300,200,30,RIGHT,4,RIGHT,UP,1
100,290,200,30,RIGHT,4,RIGHT,UP,1
100,280,200,30,RIGHT,4,RIGHT,UP,1
100,270,200,30,RIGHT,4,RIGHT,UP,1
100,260,200,30,RIGHT,4,RIGHT,UP,1
100,250,200,30,RIGHT,4,RIGHT,UP,1
100,240,200,30,RIGHT,4,RIGHT,UP,1
100,230,200,30,RIGHT,4,RIGHT,UP,1
100,220,200,30,RIGHT,4,RIGHT,UP,1
100,210,200,30,RIGHT,4,RIGHT,UP,1
100,200,200,30,RIGHT,4,RIGHT,UP,1
100,190,200,30,RIGHT,4,RIGHT,UP,1
100,180,200,30,RIGHT,4,RIGHT,UP,1
100,170,200,30,RIGHT,4,RIGHT,UP,1
100,160,200,30,RIGHT,4,RIGHT,UP,1
100,150,200,30,RIGHT,4,RIGHT,UP,1
100,140,200,30,RIGHT,4,RIGHT,UP,1
100,130,200,30,RIGHT,4,RIGHT,UP,1
100,120,200,30,RIGHT,4,RIGHT,UP,1
100,110,200,30,RIGHT,4,RIGHT,UP,1
100,100,200,30,RIGHT,4,RIGHT,UP,1
100,90,200,30,RIGHT,4,RIGHT,UP,1
100,80,200,30,RIGHT,4,RIGHT,UP,1
100,70,200,30,RIGHT,4,RIGHT,UP,1
100,60,200,30,RIGHT,4,RIGHT,UP,1
100,50,200,30,RIGHT,4,RIGHT,UP,1
100,40,200,30,RIGHT,4,RIGHT,UP,1
100,30,200,30,RIGHT,4,RIGHT,SAME,1
110,30,200,30,RIGHT,1,RIGHT,SAME,2
120,30,200,30,RIGHT,1,RIGHT,SAME,2
130,30,200,30,RIGHT,1,RIGHT,SAME,2
140,30,200,30,RIGHT,1,RIGHT,SAME,2
150,30,200,30,RIGHT,1,RIGHT,SAME,2
160,30,200,30,RIGHT,1,RIGHT,SAME,2
170,30,200,30,RIGHT,1,RIGHT,SAME,2
180,30,200,30,RIGHT,1,RIGHT,SAME,2
190,30,200,30,RIGHT,1,RIGHT,SAME,2
200,30,450,290,RIGHT,1,RIGHT,DOWN,2
210,30,450,290,RIGHT,1,RIGHT,DOWN,2
220,30,450,290,RIGHT,1,RIGHT,DOWN,2
230,30,450,290,RIGHT,1,RIGHT,DOWN,2
230,40,450,290,RIGHT,2,RIGHT,DOWN,3
230,50,450,290,RIGHT,2,RIGHT,DOWN,3
230,60,450,290,RIGHT,2,RIGHT,DOWN,3
230,70,450,290,RIGHT,2,RIGHT,DOWN,3
230,80,450,290,RIGHT,2,RIGHT,DOWN,3
230,90,450,290,RIGHT,2,RIGHT,DOWN,3
230,100,450,290,RIGHT,2,RIGHT,DOWN,3
230,110,450,290,RIGHT,2,RIGHT,DOWN,3
240,110,450,290,RIGHT,3,RIGHT,DOWN,2
250,110,450,290,RIGHT,3,RIGHT,DOWN,2
260,110,450,290,RIGHT,3,RIGHT,DOWN,2
270,110,450,290,RIGHT,3,RIGHT,DOWN,2
280,110,450,290,RIGHT,3,RIGHT,DOWN,2
290,110,450,290,RIGHT,3,RIGHT,DOWN,2
300,110,450,290,RIGHT,3,RIGHT,DOWN,2
310,110,450,290,RIGHT,3,RIGHT,DOWN,2
320,110,450,290,RIGHT,3,RIGHT,DOWN,2
330,110,450,290,RIGHT,3,RIGHT,DOWN,2
340,110,450,290,RIGHT,3,RIGHT,DOWN,2
350,110,450,290,RIGHT,3,RIGHT,DOWN,2
360,110,450,290,RIGHT,3,RIGHT,DOWN,2
370,110,450,290,RIGHT,3,RIGHT,DOWN,2
380,110,450,290,RIGHT,3,RIGHT,DOWN,2
390,110,450,290,RIGHT,3,RIGHT,DOWN,2
400,110,450,290,RIGHT,3,RIGHT,DOWN,2
410,110,450,290,RIGHT,3,RIGHT,DOWN,2
420,110,450,290,RIGHT,3,RIGHT,DOWN,2
430,110,450,290,RIGHT,3,RIGHT,DOWN,2
440,110,450,290,RIGHT,3,RIGHT,DOWN,2
450,110,450,290,DOWN,3,SAME,DOWN,2
460,110,450,290,DOWN,3,LEFT,DOWN,2
460,120,450,290,LEFT,2,LEFT,DOWN,3
460,130,450,290,LEFT,2,LEFT,DOWN,3
460,140,450,290,LEFT,2,LEFT,DOWN,3
460,150,450,290,LEFT,2,LEFT,DOWN,3
460,160,450,290,LEFT,2,LEFT,DOWN,3
460,170,450,290,LEFT,2,LEFT,DOWN,3
460,180,450,290,LEFT,2,LEFT,DOWN,3
460,190,450,290,LEFT,2,LEFT,DOWN,3
460,200,450,290,LEFT,2,LEFT,DOWN,3
460,210,450,290,LEFT,2,LEFT,DOWN,3
460,220,450,290,LEFT,2,LEFT,DOWN,3
460,230,450,290,LEFT,2,LEFT,DOWN,3
460,240,450,290,LEFT,2,LEFT,DOWN,3
460,250,450,290,LEFT,2,LEFT,DOWN,3
460,260,450,290,LEFT,2,LEFT,DOWN,3
460,270,450,290,LEFT,2,LEFT,DOWN,3
460,280,450,290,LEFT,2,LEFT,DOWN,3
460,290,450,290,LEFT,2,LEFT,SAME,3
450,290,200,400,LEFT,3,LEFT,DOWN,4
440,290,200,400,LEFT,3,LEFT,DOWN,4
430,290,200,400,LEFT,3,LEFT,DOWN,4
420,290,200,400,LEFT,3,LEFT,DOWN,4
410,290,200,400,LEFT,3,LEFT,DOWN,4
400,290,200,400,LEFT,3,LEFT,DOWN,4
390,290,200,400,LEFT,3,LEFT,DOWN,4
380,290,200,400,LEFT,3,LEFT,DOWN,4
380,300,200,400,LEFT,4,LEFT,DOWN,3
380,310,200,400,LEFT,4,LEFT,DOWN,3
380,320,200,400,LEFT,4,LEFT,DOWN,3
380,330,200,400,LEFT,4,LEFT,DOWN,3
380,340,200,400,LEFT,4,LEFT,DOWN,3
380,350,200,400,LEFT,4,LEFT,DOWN,3
380,360,200,400,LEFT,4,LEFT,DOWN,3
380,370,200,400,LEFT,4,LEFT,DOWN,3
380,380,200,400,LEFT,4,LEFT,DOWN,3
380,390,200,400,LEFT,4,LEFT,DOWN,3
380,400,200,400,LEFT,4,LEFT,SAME,3
370,400,200,400,LEFT,3,LEFT,SAME,4
360,400,200,400,LEFT,3,LEFT,SAME,4
350,400,200,400,LEFT,3,LEFT,SAME,4
340,400,200,400,LEFT,3,LEFT,SAME,4
330,400,200,400,LEFT,3,LEFT,SAME,4
320,400,200,400,LEFT,3,LEFT,SAME,4
310,400,200,400,LEFT,3,LEFT,SAME,4
300,400,200,400,LEFT,3,LEFT,SAME,4
290,400,200,400,LEFT,3,LEFT,SAME,4
280,400,200,400,LEFT,3,LEFT,SAME,4
270,400,200,400,LEFT,3,LEFT,SAME,4
260,400,200,400,LEFT,3,LEFT,SAME,4
250,400,200,400,LEFT,3,LEFT,SAME,4
240,400,200,400,LEFT,3,LEFT,SAME,4
230,400,200,400,LEFT,3,LEFT,SAME,4
220,400,200,400,LEFT,3,LEFT,SAME,4
210,400,200,400,LEFT,3,LEFT,SAME,4
200,400,220,340,UP,3,RIGHT,UP,4
190,400,220,340,UP,3,RIGHT,UP,4
180,400,220,340,UP,3,RIGHT,UP,4
170,400,220,340,UP,3,RIGHT,UP,4
160,400,220,340,UP,3,RIGHT,UP,4
150,400,220,340,UP,3,RIGHT,UP,4
150,390,220,340,RIGHT,4,RIGHT,UP,1
150,380,220,340,RIGHT,4,RIGHT,UP,1
150,370,220,340,RIGHT,4,RIGHT,UP,1
150,360,220,340,RIGHT,4,RIGHT,UP,1
150,350,220,340,RIGHT,4,RIGHT,UP,1
150,340,220,340,RIGHT,4,RIGHT,SAME,1
160,340,220,340,RIGHT,1,RIGHT,SAME,2
170,340,220,340,RIGHT,1,RIGHT,SAME,2
180,340,220,340,RIGHT,1,RIGHT,SAME,2
190,340,220,340,RIGHT,1,RIGHT,SAME,2
200,340,220,340,RIGHT,1,RIGHT,SAME,2
210,340,220,340,RIGHT,1,RIGHT,SAME,2
220,340,240,380,RIGHT,1,RIGHT,DOWN,2
230,340,240,380,RIGHT,1,RIGHT,DOWN,2
240,340,240,380,DOWN,1,SAME,DOWN,2
250,340,240,380,DOWN,1,LEFT,DOWN,2
250,330,240,380,LEFT,2,LEFT,DOWN,1
250,320,240,380,LEFT,2,LEFT,DOWN,1
250,310,240,380,LEFT,2,LEFT,DOWN,1
250,300,240,380,LEFT,2,LEFT,DOWN,1
250,290,240,380,LEFT,2,LEFT,DOWN,1
250,280,240,380,LEFT,2,LEFT,DOWN,1
250,270,240,380,LEFT,2,LEFT,DOWN,1
250,260,240,380,LEFT,2,LEFT,DOWN,1
250,250,240,380,LEFT,2,LEFT,DOWN,1
250,240,240,380,LEFT,2,LEFT,DOWN,1
250,230,240,380,LEFT,2,LEFT,DOWN,1
250,220,240,380,LEFT,2,LEFT,DOWN,1
260,220,240,380,DOWN,1,LEFT,DOWN,2
270,220,240,380,DOWN,1,LEFT,DOWN,2
280,220,240,380,DOWN,1,LEFT,DOWN,2
280,230,240,380,LEFT,2,LEFT,DOWN,3
280,240,240,380,LEFT,2,LEFT,DOWN,3
280,250,240,380,LEFT,2,LEFT,DOWN,3
280,260,240,380,LEFT,2,LEFT,DOWN,3
280,270,240,380,LEFT,2,LEFT,DOWN,3
280,280,240,380,LEFT,2,LEFT,DOWN,3
280,290,240,380,LEFT,2,LEFT,DOWN,3
280,300,240,380,LEFT,2,LEFT,DOWN,3
280,310,240,380,LEFT,2,LEFT,DOWN,3
280,320,240,380,LEFT,2,LEFT,DOWN,3
280,330,240,380,LEFT,2,LEFT,DOWN,3
280,340,240,380,LEFT,2,LEFT,DOWN,3
280,350,240,380,LEFT,2,LEFT,DOWN,3
280,360,240,380,LEFT,2,LEFT,DOWN,3
280,370,240,380,LEFT,2,LEFT,DOWN,3
280,380,240,380,LEFT,2,LEFT,SAME,3
280,390,240,380,LEFT,2,LEFT,UP,3
270,390,240,380,LEFT,3,LEFT,UP,4
260,390,240,380,LEFT,3,LEFT,UP,4
250,390,240,380,LEFT,3,LEFT,UP,4
240,390,240,380,UP,3,SAME,UP,4
230,390,240,380,UP,3,RIGHT,UP,4
